id,title,author,isbn,annual circs
19528,Victory School superstars : Don't break the balance beam! /,"Gunderson, Jessica.",9781434228079,22
19529,Gracefully Grayson /,"Polonsky, Ami.",9781423185277,16
19530,Victory School superstars : I am on strike against softball /,"Gassman, Julie.",9781434238702,18
19531,Victory School superstars : I've got the no-skateboard blues /,"Yasuda, Anita.",9781434238665,19
19532,Lowriders in space /,"Camper, Cathy,",9781452121550,12
19533,Nelson Mandela /,"Nelson, Kadir,",9780061783746,5
19534,Nightmares! /,"Segel, Jason,",9780385744256,20
19535,"Spirit animals, 06 : Rise and fall /","Schrefer, Eliot,",9780545522489,16
19536,Rush Revere and the first patriots :,"Limbaugh, Rush H.",9781476755885,14
19537,Rush Revere and the American Revolution :,"Limbaugh, Rush H.,",9781476789873,16
19538,"Mermaid takes, bk. 10 : A tale of two sisters /","Dadey, Debbie.",9781481402576,29
19539,The truth about Twinkie Pie /,"Yeh, Kat,",9780316236621,24
19540,Blue on blue /,"White, Dianne,",9781442412675,22
19541,South Korea /,"DuBois, Jill,",9781502600790,10
19542,Sweden /,"Gofen, Ethel,",9781502600745,4
19543,Gunman on campus /,"Etingoff, Kim.",9781422230473,
19544,Road safety /,"Marlowe, Christie.",9781422230527,
19545,Coming out :,"Seba, Jaime.",9781422217450,
19546,Feeling wrong in your own body :,"Seba, Jaime.",9781422217467,
19547,Alcohol addiction :,"Walker, Ida.",9781422224281,1
19548,Heroin and other opioids :,"Sanna, E. J.",9781422224335,
19549,Methamphetamine :,"Etingoff, Kim.",9781422224366,
19550,Attention-deficit/hyperactivity disorder /,"Brinkerhoff, Shirley.",9781422230282,3
19551,Autism /,"Bonnice, Sherry,",9781422230299,2
19552,Blindness and vision impairment /,"Souder, Patricia.",9781422230305,
19553,Deaf and hard of hearing /,"Libal, Autumn.",9781422230336,
19554,The foster care system /,"Libal, Joyce.",9781422230350,
19555,Learning disabilities /,"Brinkerhoff, Shirley.",9781422230404,
19556,Making a budget /,"Spath, Carolyn E. W.,",9781502600998,13
19557,Savvy saving /,"Spath, Carolyn E. W.",9781502600967,10
19558,Turning trees into paper /,"James, Dawn,",9781627130073,15
19559,How to buy and share files safely online /,"Morretta, Alison.",9781502601896,
19560,How to do great online research /,"Endsley, Kezia,",9781502601933,4
19561,How to maintain your privacy online /,"Morretta, Alison.",9781502601872,
19562,The pros and cons of oil /,"Hicks, Terry Allan,",9781627129275,5
19563,Coaches /,"Pettiford, Rebecca.",9781620311554,3
19564,Soccer /,"Morey, Allan,",9781620311813,22
19565,Swimming /,"Morey, Allan,",9781620311820,11
19566,Stonehenge /,"Raum, Elizabeth,",9781607534693,7
19567,Great Wall of China /,"Raum, Elizabeth,",9781607534679,21
19568,Christmas /,"Pettiford, Rebecca,",9781620311288,5
19569,Diwali /,"Pettiford, Rebecca.",9781620311325,4
19570,Hanukkah /,"Pettiford, Rebecca.",9781620311301,7
19571,Kwanzaa /,"Pettiford, Rebecca.",9781620311318,4
19572,Night lights :,"Cazet, Denys.",9780531300107,20
19573,Judaism :,"Wallace, Holly,",9781848986138,8
19574,Hinduism :,"Wallace, Holly,",9781848986169,11
19575,Christianity :,"Wallace, Holly,",9781848986145,11
19576,Buddhism /,"Wallace, Holly,",9781848986152,8
19577,Brazil /,"Savery, Annabel.",9781599209029,9
19578,France /,"Lynch, Annabelle.",9781599209050,16
19579,Christmas in Mexico /,"Enderlein, Cheryl L.",9781620651384,2
19580,Christmas in England /,"Enderlein, Cheryl L.",9781620651414,2
19581,No running in the house :,"Rissman, Rebecca,",9781491407653,8
19582,Let's play :,"Higgins, Melissa,",9781491407639,7
19583,You're in charge :,"Higgins, Melissa,",9781491407646,9
19584,Voices of World War II :,"Huey, Lois Miner.",9781429647380,11
19585,Secrets of the terracotta army :,"Capek, Michael.",9781476599175,14
19586,"A field guide to goblins, gremlins, and other wicked creatures /","Sautter, Aaron.",9781491406892,20
19587,Daily life in ancient Greece /,"Simons, Lisa M. B.,",9781491402726,5
19588,Finding out about your family history /,"Hunter, Nick.",9781484602317,8
19589,Caring /,"Thomas, Isabel,",9781432971045,16
19590,Happy /,"Thomas, Isabel,",9781432971052,12
19591,Proud /,"Thomas, Isabel,",9781432971076,15
19592,Sad /,"Thomas, Isabel,",9781432971083,21
19593,Shopping around the world /,"Lewis, Clare,",9781484603734,14
19594,Sun power :,"Porter, Esther.",9781620650462,12
19595,Three cheers for trees! :,"Lepetit, Angie.",9781620650486,8
19596,What's sprouting in my trash? :,"Porter, Esther.",9781620650479,4
19597,Passengers of the Titanic :,"Price, Sean,",9781491404218,14
19598,The search for the Titanic :,"Dougherty, Terri,",9781491404188,13
19599,The Titanic's crew :,"Dougherty, Terri,",9781491404201,9
19600,Hillary Clinton /,"Burgan, Michael.",9781410959416,12
19601,"Besties, sleepovers, and drama queens :","Loewen, Nancy,",9781491418598,13
19602,"Tangles, growth spurts, and being you :","Loewen, Nancy,",9781491418604,17
19603,Camping for kids /,"Howard, Melanie A.",9781429684231,13
19604,"How to draw Wonder Woman, Green Lantern, and other DC super heroes /","Sautter, Aaron.",9781491421543,17
19605,German immigrants in America :,"Raum, Elizabeth.",9781429613569,7
19606,Chinese immigrants in America :,"Hunsicker, Kelley.",9781429613552,12
19607,Forced removal :,"Schwartz, Heather E.",9781491420362,8
19608,Endangered energy :,"Iyer, Rani,",9781491420379,3
19609,Endangered oceans :,"Rake, Jody Sullivan.",9781491420386,13
19610,Endangered rivers :,"Iyer, Rani.",9781491420409,8
19611,Sabertooth cats /,"Higgins, Melissa,",9781491421031,17
19612,Learning about fact and opinion /,"Rustad, Martha E. H.",9781491418314,18
19613,Learning about media literacy /,"Rustad, Martha E. H.",9781491418338,6
19614,Processing your food /,"Bliss, John.",9781432951030,
19615,Raising livestock /,"Catel, Patrick.",9781432951016,
19616,Selling ourselves :,"Palser, Barb.",9780756545192,
19617,Violence as entertainment :,"Wittekind, Erika,",9780756545208,3
19618,Stories of women during the industrial revolution :,"Hubbard, Ben,",9781484608630,2
19619,Stories of women in the 1960s :,"Senker, Cath.",9781484608661,
19620,Stories of women in World War II :,"Langley, Andrew,",9781484608654,1
19621,Trust no one,"Krentz, Jayne Ann,",9781410475015,30
19622,Hush,"Robards, Karen,",9781410475961,37
19623,Personal archiving :,,9781573874809,3
19624,Personal archiving :,,9781573874809,3
19625,The complete crystal handbook :,"Eason, Cassandra.",9781402778711,4
19626,Veganomicon :,"Moskowitz, Isa Chandra.",9781569242643,5
19627,Ridŭm리듬 /,"Kim, Sang-un,",9788935703692,16
19628,Ani's raw food desserts :,"Phyo, Ani.",9780738213064,3
19629,The cave and the light :,"Herman, Arthur,",9780553385663,2
19630,Insaeng suŏp 인생 수업:,"Pŏmnyun법륜,",9788984317413,18
19631,The bite in the apple :,"Brennan, Chrisann.",9781250038760,13
19632,Teaching boys who struggle in school :,"Cleveland, Kathleen Palmer.",9781416611509,6
19633,P'urŭn suyŏm ŭi ch'ŏt pŏntchae anae :,"Ha, Sŏng-nan,",9788936433642,7
19634,TASC :,"Zahler, Kathy A.,",9780071823869,
19635,Ne ka ŏttŏn sam ŭl saltŭn na nŭn nŏ rŭl ŭngwŏn hal kŏsida :,"Kong, Chi-yŏng,",9788996047636,14
19636,Ssadui 싸드 :,"Kim, Chin-myŏng김 진명,",9788993964844,16
19637,K'ajino 카지노 : 김진명 장편소설:,"Kim, Chin-myŏng김 진명,",9788993964219,17
19638,Yuan dong Han Ying da ci dian 遠東漢語大辭典 =,,9789576122309,
19639,The 20/20 diet :,"McGraw, Phillip C.,",9781939457318,18
19640,All who go do not return :,"Deen, Shulem,",9781555977054,35
19641,As you wish :,"Elwes, Cary,",9781476764023,11
19642,A Christmas far from home :,"Weintraub, Stanley,",9780306822322,11
19643,The energies of love :,"Eden, Donna.",9781585429493,8
19644,Fallen leaves :,"Durant, Will,",9781476771540,17
19645,Frank :,"Frank, Barney,",9780374280307,14
19646,Future crimes :,"Goodman, Marc,",9780385539005,16
19647,The future of the Catholic Church with Pope Francis /,"Wills, Garry,",9780525426967,10
19648,Ghettoside :,"Leovy, Jill.",9780385529983,
19649,Ghettoside :,"Leovy, Jill.",9780385529983,16
19650,God's bankers :,"Posner, Gerald L.,",9781416576570,16
19651,Goddesses never age :,"Northrup, Christiane,",9781401945169,20
19652,How to mulch :,"Campbell, Stu,",9781612124445,12
19653,The invisibles :,"Lifshitz, Sébastien,",9780847843060,6
19654,Judy :,"Lewis, Damien,",9781623654429,18
19655,The train to Crystal City :,"Russell, Jan Jarboe,",9781451693669,19
19656,Zero to one :,"Thiel, Peter A.",9780804139298,24
19657,Audrey (cow) :,"Bar-el, Dan,",9781770496026,11
19658,Battling Boy /,"Pope, Paul.",9781596438057,19
19659,Freedom's school /,"Cline-Ransome, Lesa,",9781423161035,11
19660,Hello Kitty : Work of art /,"Chabot, Jacob.",9781421575421,17
19661,A plague of bogles /,"Jinks, Catherine.",9780544087477,10
19662,The real Mother Goose :,,9780439858755,17
19663,"Ballpark mysteries, bk. 10 : The rookie Blue Jay /","Kelly, David A.",9780385378765,23
19664,The room of Woe : an Up2U horror adventure /,"Wallace, Rich,",9781624020940,8
19665,Wish girl /,"Loftin, Nikki.",9781595146861,15
19666,The guerrilla marketing handbook /,"Levinson, Jay Conrad.",9780395700136,84
19667,Jewish history in 100 nutshells /,"Pasachoff, Naomi E.",9781568211794,30
19668,Before you know kindness :,"Bohjalian, Chris,",9781400031658,10
19669,Life of Pi :,"Martel, Yann.",9780151008117,28
19671,The master and Margarita /,"Bulgakov, Mikhail,",9780141180144,9
19672,The mime order /,"Shannon, Samantha,",9781620408933,12
19673,Range of motion /,"Berg, Elizabeth.",9780345512161,24
19674,Robert B. Parker's The bridge /,"Knott, Robert,",9780399171130,21
19675,The game /,"Dryden, Ken, 1947-",9780470833551,25
19676,Trust no one /,"Krentz, Jayne Ann.",9780399165139,29
19677,Bet your life :,"Casey, Jane",9781250040664,8
19678,Better than perfect /,"Kantor, Melissa,",9780062279231,11
19679,Bloomability /,"Creech, Sharon,",9780064408233,2
19681,"Durarara!!, Yellow scarves arc, ","Narita, Ryōgo,",9780316337038,7
19682,The Port Chicago 50 :,"Sheinkin, Steve.",9781596437968,4
19683,"Seraph of the end : vampire reign, Vol. 4 /","Kagami, Takaya,",9781421571539,8
19684,"Seraph of the end : vampire reign, Vol. 5 /","Kagami, Takaya,",9781421578699,7
19685,The shadow cabinet /,"Johnson, Maureen,",9780399256622,10
19686,Taking flight:,"DePrince, Michaela,",9780385755115,11
19687,The Dickson's word treasury :,"Dickson, Paul.",9780471551683,14
19688,The baby swap /,"Ormerod, Jan,",9781481419147,21
19689,Be a meteorologist /,"Rajczak, Kristen,",9781482414424,13
19690,Be a paleontologist /,"Dowell, Lori,",9781482414431,12
19691,Big Bad Detective Agency /,"Hale, Bruce.",9780545665377,24
19692,The cottage in the woods /,"Coville, Katherine.",9780385755740,10
19693,I can be an astronaut /,"Appleby, Alex,",9781482407549,7
19694,Vincent van Gogh /,"Zaczek, Iain,",9781482415056,17
19695,The dress shop of dreams :,"Praag, Menna van,",9781410475909,7
19696,Elephant company :,"Croke, Vicki,",9781410476005,22
19697,Strange shores,"Indridason, Arnaldur ",9781410474711,19
19698,Twelve days,"Berenson, Alex,",9781410475060,31
19699,The assassin :,"Cussler, Clive.",9780399171758,29
19700,The assassin :,"Cussler, Clive.",9780399171758,23
19701,At the water's edge :,"Gruen, Sara,",9780385523233,38
19702,At the water's edge :,"Gruen, Sara,",9780385523233,26
19703,At the water's edge :,"Gruen, Sara,",9780385523233,24
19704,Bertie's guide to life and mothers /,"McCall Smith, Alexander,",9780804170000,11
19705,The bookseller :,"Swanson, Cynthia,",9780062333001,24
19706,The buried giant :,"Ishiguro, Kazuo,",9780307271037,28
19707,Miss Malarkey doesn't live in room 10 /,"Finchler, Judy.",9780802783868,103
19708,Delicious foods :,"Hannaham, James,",9780316284943,14
19709,Epitaph :,"Russell, Mary Doria,",9780062198761,17
19710,The fifth heart /,"Simmons, Dan,",9780316198820,17
19711,Finding Jake /,"Reardon, Bryan,",9780062339485,24
19712,Girl underwater /,"Kells, Claire.",9780525954934,23
19713,The harder they come :,"Boyle, T. Coraghessan,",9780062349378,18
19714,Hausfrau :,"Essbaum, Jill Alexander,",9780812997538,14
19715,The House of Wolfe :,"Blake, James Carlos,",9780802122469,18
19716,In plain sight /,"Michaels, Fern.",9781617734632,24
19717,Lamentation /,"Sansom, C. J.,",9780316254960,18
19718,The last flight of Poxl West :,"Torday, Daniel.",9781250051684,15
19719,Last one home :,"Macomber, Debbie,",9780553391886,30
19720,Last one home :,"Macomber, Debbie,",9780553391886,26
19721,The last word /,"Kureishi, Hanif.",9781476779201,15
19722,Love potion number 10,"Woodman, Betsy.",9780805099577,1
19723,Man at the helm :,"Stibbe, Nina,",9780316286671,24
19724,Mrs. Grant and Madame Jule /,"Chiaverini, Jennifer.",9780525954293,26
19725,The patriot threat /,"Berry, Steve,",9781250056238,31
19726,The precious one :,"De los Santos, Marisa,",9780061670893,32
19727,Prodigal son :,"Steel, Danielle.",9780385343152,24
19728,Prodigal son :,"Steel, Danielle.",9780385343152,25
19729,Prodigal son :,"Steel, Danielle.",9780385343152,31
19730,Rodin's lover :,"Webb, Heather,",9780142181751,9
19731,The secret wisdom of the earth /,"Scotton, Christopher,",9781455551927,13
19732,Small mercies :,"Joyce, Eddie,",9780525427292,18
19733,Someone is watching :,"Fielding, Joy.",9780553390636,20
19734,The strangler vine :,"Carter, Miranda,",9780399171673,8
19735,The strangler vine :,"Carter, Miranda,",9780399171673,20
19736,The Whites :,"Brandt, Harry,",9780805093995,19
19737,The Whites :,"Brandt, Harry,",9780805093995,22
19738,World gone by /,"Lehane, Dennis,",9780060004903,31
19739,"Chaplin, his life and art /","Robinson, David,",9780070531819,43
19740,Crash & burn,"Gardner, Lisa,",9781410475022,29
19741,Obsession in death,"Robb, J. D.,",9781410475145,20
19742,After this :,"Smith, Claire Bidwell,",9781594633065,15
19743,American wife :,"Kyle, Taya,",9780062398086,5
19744,The argonauts /,"Nelson, Maggie,",9781555977078,10
19745,Around the world in 50 years :,"Podell, Albert,",9781250051981,18
19746,The Beatles lyrics :,"Davies, Hunter,",9780316247160,17
19747,Between you & me :,"Norris, Mary.",9780393240184,18
19748,Big weed :,"Hageseth, Christian,",9781137280008,13
19749,Black Sabbath :,"Wall, Mick,",9781250051349,8
19750,Christian reconstruction :,"McVicar, Michael J.,",9781469622743,
19751,Chunky knits :,"Little, Ashley.",9781454708711,13
19753,Every day I fight /,"Scott, Stuart,",9780399174063,11
19754,Faith :,,9781582705026,13
19755,The folded clock :,"Julavits, Heidi,",9780385538985,16
19756,Get your hopes up! :,"Meyer, Joyce,",9781455517312,11
19757,How the body knows its mind :,"Beilock, Sian.",9781451626681,17
19758,If the oceans were ink :,"Power, Carla,",9780805098198,8
19759,Infamy :,"Reeves, Richard,",9780805094084,16
19760,Kitchenalia :,"Lee, Vinny,",9781909342491,14
19761,Knit it! :,"Leapman, Melissa.",9781452124513,15
19762,Let's go crazy :,"Light, Alan,",9781476776729,
19763,The light of the world :,"Alexander, Elizabeth,",9781455599875,12
19764,Meaty :,"Irby, Samantha,",9780988480421,4
19765,Meet me in Atlantis :,"Adams, Mark,",9780525953708,13
19766,NCLEX-RN 2015-2016 :,"Irwin, Barbara J.,",9781618658722,14
19767,Out of orange :,"Wolters, Cleary,",9780062376138,6
19768,Ravensbrück :,"Helm, Sarah,",9780385520591,17
19769,The rose hotel :,"Andalibian, Rahimeh,",9781426214790,13
19770,Touch :,"Linden, David J.,",9780670014873,7
19771,Tourist trains guidebook /,Trains books,9781627001243,18
19772,Visiting hours :,"Butcher, Amy,",9780399172076,12
19773,The Alpine zen /,"Daheim, Mary,",9780345535351,19
19774,The angel court affair /,"Perry, Anne.",9780553391350,31
19775,Bittersweet /,"Albert, Susan Wittig,",9780425255629,27
19776,Blood on snow :,"Nesbø, Jo,",9780385354196,22
19777,The cat sitter's whiskers /,"Clement, Blaize.",9781250051165,21
19778,A crown for cold silver /,"Marshall, Alex,",9780316277983,14
19779,A dangerous place :,"Winspear, Jacqueline,",9780062220554,29
19780,A dangerous place :,"Winspear, Jacqueline,",9780062220554,28
19781,Double fudge brownie murder /,"Fluke, Joanne,",9780758280404,28
19782,Endangered /,"Box, C. J.,",9780399160776,27
19783,Every fifteen minutes /,"Scottoline, Lisa.",9781250010117,32
19784,The exile /,"Adams, C. T.",9780765336873,16
19785,Falling in love /,"Leon, Donna,",9780802123534,35
19786,Finn fancy necromancy /,"Henderson, Randy.",9780765378088,8
19787,Garden of dreams and desires /,"Painter, Kristen L.,",9780316278355,12
19788,Half the world /,"Abercrombie, Joe.",9780804178426,26
19789,Hot pursuit :,"Woods, Stuart.",9780399169168,35
19790,Hot pursuit :,"Woods, Stuart.",9780399169168,26
19791,The jade butterfly :,"Round, Jeffrey,",9781459721852,
19792,Just you wait :,"Tesh, Jane,",9781464203695,14
19793,Life or death /,"Robotham, Michael,",9780316252058,22
19794,Madness in Solidar /,"Modesitt, L. E.,",9780765379856,11
19795,Miss Julia lays down the law /,"Ross, Ann B.,",9780525427094,22
19796,NYPD Red 3 /,"Patterson, James,",9780316406994,33
19797,Poison ivy :,"Riggs, Cynthia.",9781250058676,21
19798,Pride v. prejudice /,"Hess, Joan,",9781250011954,24
19799,Prudence /,"Carriger, Gail,",9780316212243,12
